2/21/07,"$34,000"
2/28/07,"$34,000"
3/7/07,"$34,000"
3/14/07,"$34,000"
3/21/07,"$33,667"
3/28/07,"$33,667"
4/4/07,"$33,667"
4/11/07,"$33,667"
4/18/07,"$33,000"
4/25/07,"$33,000"
5/2/07,"$33,000"
5/9/07,"$33,833"
5/16/07,"$33,833"
5/23/07,"$33,833"
5/30/07,"$34,167"
6/6/07,"$34,167"
6/13/07,"$34,167"
6/20/07,"$34,167"
6/27/07,"$34,167"
7/4/07,"$34,167"
7/11/07,"$34,167"
7/18/07,"$34,167"
7/25/07,"$34,167"
8/1/07,"$34,167"
8/8/07,"$32,667"
8/15/07,"$32,667"
8/22/07,"$32,333"
8/29/07,"$32,333"
9/5/07,"$31,000"
9/12/07,"$32,000"
9/19/07,"$32,000"
9/26/07,"$31,667"
10/3/07,"$31,667"
10/10/07,"$31,667"
10/17/07,"$31,000"
10/24/07,"$31,000"
10/31/07,"$31,000"
11/7/07,"$30,833"
11/14/07,"$30,833"
11/21/07,"$30,833"
11/28/07,"$31,167"
12/5/07,"$31,667"
12/12/07,"$31,333"
12/19/07,"$32,500"
12/26/07,#N/A
1/2/08,"$32,500"
1/9/08,"$30,833"
1/16/08,"$30,833"
1/23/08,"$30,667"
1/30/08,"$30,667"
2/6/08,"$30,667"
2/13/08,"$30,667"
2/20/08,"$30,833"
2/27/08,"$31,000"
3/5/08,"$30,667"
3/12/08,"$30,333"
3/19/08,"$30,000"
3/26/08,"$30,000"
4/2/08,"$30,000"
4/9/08,"$30,000"
4/16/08,"$29,667"
4/23/08,"$29,667"
4/30/08,"$29,667"
5/7/08,"$30,000"
5/14/08,"$29,667"
5/21/08,"$29,667"
5/28/08,"$30,000"
6/4/08,"$30,667"
6/11/08,"$30,667"
6/18/08,"$30,667"
6/25/08,"$30,667"
7/2/08,"$30,833"
7/9/08,"$31,833"
7/16/08,"$31,833"
7/23/08,"$32,000"
7/30/08,"$32,000"
8/6/08,"$32,000"
8/13/08,"$33,667"
8/20/08,"$34,500"
8/27/08,"$35,000"
9/3/08,"$35,000"
9/10/08,"$35,000"
9/17/08,"$35,000"
9/24/08,"$35,000"
10/1/08,"$32,667"
10/8/08,"$32,667"
10/15/08,"$32,667"
10/22/08,"$32,667"
10/29/08,"$22,500"
11/5/08,"$22,500"
11/12/08,"$22,500"
11/19/08,"$22,500"
11/26/08,"$21,667"
12/3/08,"$20,000"
12/10/08,"$20,000"
12/17/08,"$19,167"
12/24/08,"$19,167"
12/31/08,"$19,167"
1/7/09,"$18,000"
1/14/09,"$18,000"
1/21/09,"$18,000"
1/28/09,"$18,000"
2/4/09,"$20,000"
2/11/09,"$20,000"
2/18/09,"$20,000"
2/25/09,"$20,500"
3/4/09,"$21,667"
3/11/09,"$21,667"
3/18/09,"$21,667"
3/25/09,"$20,833"
4/1/09,"$20,833"
4/8/09,"$20,833"
4/15/09,"$20,833"
4/22/09,"$20,833"
4/29/09,"$19,167"
5/6/09,"$18,667"
5/13/09,"$16,500"
5/20/09,"$15,833"
5/27/09,"$15,833"
6/3/09,"$15,833"
6/10/09,"$15,833"
6/17/09,"$15,833"
6/24/09,"$15,833"
7/1/09,"$15,833"
7/8/09,"$15,833"
7/15/09,"$17,000"
7/22/09,"$16,667"
7/29/09,"$16,667"
8/5/09,"$16,667"
8/12/09,"$17,000"
8/19/09,"$17,000"
8/26/09,"$18,333"
9/2/09,"$19,333"
9/9/09,"$19,833"
9/16/09,"$19,833"
9/23/09,"$19,833"
9/30/09,"$19,833"
10/7/09,"$16,333"
10/14/09,"$14,167"
10/21/09,"$12,500"
10/28/09,"$12,500"
11/4/09,"$12,500"
11/11/09,"$12,833"
11/18/09,"$12,833"
11/25/09,"$12,833"
12/2/09,"$12,833"
12/9/09,"$12,833"
12/16/09,"$14,833"
12/23/09,"$15,833"
12/30/09,#N/A
1/6/10,"$16,167"
1/13/10,"$16,667"
1/20/10,"$16,667"
1/27/10,"$16,667"
2/3/10,"$16,667"
2/10/10,"$16,667"
2/17/10,"$16,667"
2/24/10,"$16,667"
3/3/10,"$14,167"
3/10/10,"$14,167"
3/17/10,"$14,167"
3/24/10,"$13,167"
3/31/10,"$13,167"
4/7/10,"$13,167"
4/14/10,"$12,000"
4/21/10,"$12,000"
4/28/10,"$16,000"
5/5/10,"$16,667"
5/12/10,"$19,167"
5/19/10,"$19,167"
5/26/10,"$19,167"
6/2/10,"$19,167"
6/9/10,"$20,833"
6/16/10,"$21,167"
6/23/10,"$21,167"
6/30/10,"$21,667"
7/7/10,"$21,667"
7/14/10,"$21,667"
7/21/10,#N/A
7/28/10,"$20,833"
8/4/10,"$20,833"
8/11/10,"$20,833"
8/18/10,"$20,833"
8/25/10,"$20,833"
9/1/10,"$20,833"
9/8/10,"$21,333"
9/15/10,"$21,333"
9/22/10,"$21,667"
9/29/10,"$21,667"
10/6/10,"$21,667"
10/13/10,"$21,667"
10/20/10,"$21,667"
10/27/10,"$21,667"
11/3/10,"$21,667"
11/10/10,"$21,667"
11/17/10,"$21,667"
11/24/10,"$21,667"
12/1/10,"$21,167"
12/8/10,"$20,667"
12/15/10,"$19,833"
12/22/10,"$20,333"
12/29/10,"$20,500"
1/5/11,"$20,500"
1/12/11,"$20,500"
1/19/11,"$20,500"
1/26/11,"$20,500"
2/2/11,"$19,667"
2/9/11,"$20,167"
2/16/11,"$20,167"
2/23/11,"$20,167"
3/2/11,"$20,167"
3/9/11,"$20,167"
3/16/11,"$20,500"
3/23/11,"$20,500"
3/30/11,"$20,500"
4/6/11,"$20,500"
4/13/11,"$20,500"
4/20/11,"$20,333"
4/27/11,"$20,500"
5/4/11,"$20,500"
5/11/11,"$20,500"
5/18/11,"$20,500"
5/25/11,"$20,500"
6/1/11,"$20,500"
6/8/11,"$20,500"
6/15/11,"$20,500"
6/22/11,"$20,500"
6/29/11,"$20,500"
7/6/11,"$20,500"
7/13/11,"$20,500"
7/20/11,"$21,000"
7/27/11,"$21,833"
8/3/11,"$23,667"
8/10/11,"$24,000"
8/17/11,"$25,000"
8/24/11,"$30,000"
8/31/11,"$30,000"
9/7/11,"$30,000"
9/14/11,"$30,000"
9/21/11,"$30,000"
9/28/11,"$30,000"
10/5/11,"$30,000"
10/12/11,"$30,000"
10/19/11,"$30,000"
10/26/11,"$30,000"
11/2/11,"$30,000"
11/9/11,"$30,000"
11/16/11,"$29,167"
11/23/11,"$29,167"
11/30/11,"$29,167"
12/7/11,"$29,167"
12/14/11,"$27,500"
12/21/11,"$25,000"
12/28/11,#N/A
1/4/12,"$25,000"
1/11/12,"$25,000"
1/18/12,"$25,000"
1/25/12,"$24,167"
2/1/12,"$24,167"
2/8/12,"$24,167"
2/15/12,"$25,000"
2/22/12,"$25,000"
2/29/12,#N/A
3/7/12,"$30,000"
3/14/12,"$30,000"
3/21/12,"$30,000"
3/28/12,"$30,833"
4/4/12,#N/A
4/11/12,"$31,667"
4/18/12,"$30,000"
4/25/12,"$30,000"
5/2/12,"$30,000"
5/9/12,"$30,000"
5/16/12,#N/A
5/23/12,"$31,667"
5/30/12,"$32,500"
6/6/12,"$32,500"
6/13/12,"$31,667"
6/20/12,"$33,333"
6/27/12,"$33,333"
7/4/12,"$33,333"
7/11/12,"$33,333"
7/18/12,"$33,333"
7/25/12,"$33,333"
8/1/12,"$35,000"
8/8/12,"$35,000"
8/15/12,"$35,000"
8/22/12,"$36,667"
8/29/12,"$40,000"
9/5/12,"$40,000"
9/12/12,"$40,000"
9/19/12,"$40,000"
9/26/12,"$40,000"
10/3/12,"$40,000"
10/10/12,"$40,000"
10/17/12,"$36,667"
10/24/12,"$36,667"
10/31/12,"$36,667"
11/7/12,"$33,333"
11/14/12,"$31,667"
11/21/12,"$31,667"
11/28/12,"$31,667"
12/5/12,"$30,000"
12/12/12,"$30,000"
12/19/12,"$30,000"
12/26/12,#N/A
1/2/13,"$30,000"
1/9/13,"$30,000"
1/16/13,"$30,000"
1/23/13,"$30,000"
1/30/13,"$30,000"
2/6/13,"$30,000"
2/13/13,"$30,000"
2/20/13,"$30,000"
2/27/13,"$30,000"
3/6/13,"$30,000"
3/13/13,"$30,000"
3/20/13,"$30,000"
3/27/13,#N/A
4/3/13,"$30,833"
4/10/13,"$30,833"
4/17/13,"$31,667"
4/24/13,"$31,667"
5/1/13,"$31,667"
5/8/13,"$31,667"
5/15/13,"$31,667"
5/22/13,"$31,667"
5/29/13,"$31,667"
6/5/13,"$31,667"
6/12/13,"$31,667"
6/19/13,"$31,667"
6/26/13,"$31,667"
7/3/13,"$31,667"
7/10/13,"$31,667"
7/17/13,"$31,667"
7/24/13,"$31,667"
7/31/13,"$31,667"
8/7/13,"$31,667"
8/14/13,"$31,667"
8/21/13,"$31,667"
8/28/13,"$31,667"
9/4/13,"$31,667"
9/11/13,"$31,667"
9/18/13,"$31,667"
9/25/13,"$31,667"
10/2/13,"$31,667"
10/9/13,"$31,667"
10/16/13,"$31,667"
10/23/13,"$31,667"
10/30/13,"$31,667"
11/6/13,"$31,667"
11/13/13,"$31,667"
11/20/13,"$31,667"
11/27/13,"$31,667"
12/4/13,"$31,667"
12/11/13,"$30,000"
12/18/13,"$30,000"
12/25/13,"$30,000"
1/1/14,"$30,000"
1/8/14,"$30,000"
1/15/14,"$30,000"
1/22/14,"$30,000"
1/29/14,"$30,000"
2/5/14,"$30,000"
2/12/14,"$30,000"
2/19/14,"$29,167"
2/26/14,"$29,167"
3/5/14,"$29,167"
3/12/14,"$30,000"
3/19/14,"$33,333"
3/26/14,"$36,667"
4/2/14,"$43,333"
4/9/14,"$50,000"
4/16/14,"$50,000"
4/23/14,"$50,000"
4/30/14,"$50,000"
5/7/14,"$50,000"
5/14/14,"$50,000"
5/21/14,"$50,000"
5/28/14,"$53,333"
6/4/14,"$56,667"
6/11/14,"$56,667"
6/18/14,"$56,667"
6/25/14,"$56,667"
7/2/14,"$56,667"
7/9/14,"$56,667"
7/16/14,"$56,667"
7/23/14,"$56,667"
7/30/14,"$56,667"
8/6/14,"$56,667"
8/13/14,"$56,667"
8/20/14,"$56,667"
8/27/14,"$56,667"
9/3/14,"$56,667"
9/10/14,"$56,667"
9/17/14,"$56,667"
9/24/14,"$56,667"
10/1/14,"$56,667"
10/8/14,"$56,667"
10/15/14,"$56,667"
10/22/14,"$56,667"
10/29/14,"$56,667"
11/5/14,"$56,667"
11/12/14,"$56,667"
11/19/14,"$56,667"
11/26/14,"$56,667"
12/3/14,"$60,000"
12/10/14,"$60,000"
12/17/14,"$50,000"
12/24/14,#N/A
12/31/14,#N/A
1/7/15,"$50,000"
1/14/15,"$50,000"
1/21/15,#N/A
1/28/15,#N/A
2/4/15,"$53,333"
2/11/15,"$53,333"
2/18/15,"$56,667"
2/25/15,"$58,333"
3/4/15,"$58,333"
3/11/15,"$58,333"
3/18/15,"$58,333"
3/25/15,"$62,500"
4/1/15,#N/A
4/8/15,"$64,167"
4/15/15,"$65,000"
4/22/15,"$31,667"
